SEANCE,CODE_INDICE,LIB_INDICE,INDICE_JOUR,INDICE_VEILLE,VARIATION_VEILLE,INDICE_PLUS_HAUT,INDICE_PLUS_BAS,INDICE_OUV
2008-05-30,905001,TUNINDEX,2957.56,2950.88,0.23,2958.27,2943.14,2946.62
2008-05-30,905002,INDSF,1989.41,1988.37,0.05,1991.82,1983.22,1987.17
2008-05-30,905003,INDBQ,1849.15,1849.66,-0.03,1851.66,1844.02,1848.68
2008-05-30,905005,INSFI,2693.44,2689.43,0.15,2702.92,2664.39,2683.1
2008-05-30,905008,INDSC,2190.54,2182.18,0.38,2192.78,2180.21,2180.21
2008-05-30,905013,INBCO,1838.89,1820.62,1.0,1843.16,1807.45,1808.78
2008-05-30,905014,INAUE,1265.02,1247.34,1.42,1265.02,1233.84,1240.46
2008-05-30,905017,INDIN,787.88,788.09,-0.03,789.78,780.01,788.27
2008-05-30,905018,INBMC,713.74,712.49,0.18,715.32,702.89,713.39
2008-06-02,905001,TUNINDEX,2961.87,2957.56,0.15,2970.14,2951.67,2962.93
2008-06-02,905002,INDSF,1996.6,1989.41,0.36,1998.79,1990.93,1993.57
2008-06-02,905003,INDBQ,1854.65,1849.15,0.3,1858.07,1849.05,1854.3
2008-06-02,905005,INSFI,2752.19,2693.44,2.18,2752.19,2668.53,2668.53
2008-06-02,905008,INDSC,2214.85,2190.54,1.11,2214.85,2183.0,2190.54
2008-06-02,905013,INBCO,1817.19,1838.89,-1.18,1845.18,1815.01,1839.8
2008-06-02,905014,INAUE,1304.65,1265.02,3.13,1304.65,1270.18,1270.18
2008-06-02,905017,INDIN,798.16,787.88,1.3,808.59,789.59,789.59
2008-06-02,905018,INBMC,721.34,713.74,1.06,734.63,714.35,715.92
2008-06-03,905001,TUNINDEX,2962.52,2961.87,0.02,2962.52,2954.74,2960.69
2008-06-03,905002,INDSF,2000.25,1996.6,0.18,2000.25,1993.26,1996.87
2008-06-03,905003,INDBQ,1856.72,1854.65,0.11,1856.72,1852.64,1855.06
2008-06-03,905005,INSFI,2765.06,2752.19,0.47,2776.58,2752.36,2761.16
2008-06-03,905008,INDSC,2190.45,2214.85,-1.1,2208.61,2185.34,2203.44
2008-06-03,905013,INBCO,1816.23,1817.19,-0.05,1818.42,1810.71,1817.19
2008-06-03,905014,INAUE,1288.85,1304.65,-1.21,1306.31,1286.88,1304.65
2008-06-03,905017,INDIN,805.16,798.16,0.88,808.72,800.27,800.27
2008-06-03,905018,INBMC,722.28,721.34,0.13,725.97,718.35,720.29
2008-06-04,905001,TUNINDEX,2967.47,2962.52,0.17,2967.47,2906.27,2911.87
2008-06-04,905002,INDSF,2002.15,2000.25,0.09,2003.22,1996.19,2000.53
2008-06-04,905003,INDBQ,1856.13,1856.72,-0.03,1858.67,1852.75,1856.57
2008-06-04,905005,INSFI,2773.73,2765.06,0.31,2776.22,2759.73,2774.58
2008-06-04,905008,INDSC,2192.69,2190.45,0.1,2196.28,2176.57,2196.28
2008-06-04,905013,INBCO,1818.55,1816.23,0.13,1818.77,1811.69,1815.93
2008-06-04,905014,INAUE,1297.43,1288.85,0.67,1306.66,1283.85,1287.13
2008-06-04,905017,INDIN,812.38,805.16,0.9,812.38,796.84,805.16
2008-06-04,905018,INBMC,720.04,722.28,-0.31,722.28,709.89,722.28
2008-06-05,905001,TUNINDEX,2988.19,2967.47,0.7,2988.19,2959.11,2959.11
2008-06-05,905002,INDSF,2019.93,2002.15,0.89,2019.93,1995.75,1995.87
2008-06-05,905003,INDBQ,1872.94,1856.13,0.91,1874.91,1851.95,1852.07
2008-06-05,905005,INSFI,2750.27,2773.73,-0.85,2761.53,2710.55,2710.55
2008-06-05,905008,INDSC,2197.82,2192.69,0.23,2203.71,2179.76,2179.76
2008-06-05,905013,INBCO,1825.96,1818.55,0.41,1827.32,1809.19,1815.9
2008-06-05,905014,INAUE,1287.32,1297.43,-0.78,1298.29,1282.67,1290.55
2008-06-05,905017,INDIN,816.8,812.38,0.54,816.8,804.5,812.38
2008-06-05,905018,INBMC,712.68,720.04,-1.02,720.04,706.26,720.04
2008-06-06,905001,TUNINDEX,2991.14,2988.19,0.1,3009.86,2984.06,2999.99
2008-06-06,905002,INDSF,2022.51,2019.93,0.13,2040.25,2015.89,2032.38
2008-06-06,905003,INDBQ,1874.56,1872.94,0.09,1893.63,1869.1,1886.07
2008-06-06,905005,INSFI,2710.57,2750.27,-1.44,2750.27,2697.13,2750.27
2008-06-06,905008,INDSC,2210.93,2197.82,0.6,2215.29,2200.4,2200.4
2008-06-06,905013,INBCO,1812.45,1825.96,-0.74,1828.12,1807.92,1825.66
2008-06-06,905014,INAUE,1283.54,1287.32,-0.29,1299.75,1280.07,1299.75
2008-06-06,905017,INDIN,820.87,816.8,0.5,826.53,812.93,816.7
2008-06-06,905018,INBMC,724.09,712.68,1.6,725.73,710.86,710.86
2008-06-09,905001,TUNINDEX,2995.24,2991.14,0.14,2995.24,2980.11,2989.9
2008-06-09,905002,INDSF,2028.67,2022.51,0.3,2028.67,2015.96,2020.75
2008-06-09,905003,INDBQ,1876.59,1874.56,0.11,1876.59,1866.03,1872.7
2008-06-09,905005,INSFI,2731.13,2710.57,0.76,2731.13,2710.57,2710.57
2008-06-09,905008,INDSC,2192.02,2210.93,-0.86,2210.93,2187.67,2210.93
2008-06-09,905013,INBCO,1815.37,1812.45,0.16,1815.37,1802.76,1815.27
2008-06-09,905014,INAUE,1289.62,1283.54,0.47,1293.09,1280.29,1287.87
2008-06-09,905017,INDIN,813.51,820.87,-0.9,815.85,807.95,815.85
2008-06-09,905018,INBMC,714.73,724.09,-1.29,716.0,709.47,716.0
2008-06-10,905001,TUNINDEX,2994.99,2995.24,-0.01,2997.11,2982.73,2995.25
2008-06-10,905002,INDSF,2028.83,2028.67,0.01,2031.91,2017.15,2025.52
2008-06-10,905003,INDBQ,1869.57,1876.59,-0.37,1877.42,1860.78,1872.07
2008-06-10,905005,INSFI,2761.59,2731.13,1.12,2761.59,2715.16,2715.16
2008-06-10,905008,INDSC,2192.02,2192.02,0.0,2192.02,2183.11,2184.74
2008-06-10,905013,INBCO,1822.16,1815.37,0.37,1822.16,1813.28,1816.9
2008-06-10,905014,INAUE,1327.89,1289.62,2.97,1327.89,1297.12,1298.47
2008-06-10,905017,INDIN,809.56,813.51,-0.49,813.45,805.01,809.86
2008-06-10,905018,INBMC,718.9,714.73,0.58,723.01,712.37,713.94
2008-06-11,905001,TUNINDEX,3004.81,2994.99,0.33,3004.81,2992.96,2996.35
2008-06-11,905002,INDSF,2034.36,2028.83,0.27,2035.95,2028.4,2030.82
2008-06-11,905003,INDBQ,1873.13,1869.57,0.19,1874.39,1866.85,1872.82
2008-06-11,905005,INSFI,2750.38,2761.59,-0.41,2766.85,2728.69,2728.69
2008-06-11,905008,INDSC,2218.01,2192.02,1.19,2223.18,2192.3,2197.85
2008-06-11,905013,INBCO,1825.79,1822.16,0.2,1825.79,1811.04,1816.83
2008-06-11,905014,INAUE,1350.28,1327.89,1.69,1350.28,1319.04,1327.89
2008-06-11,905017,INDIN,799.8,809.56,-1.21,808.33,797.13,808.33
2008-06-11,905018,INBMC,710.7,718.9,-1.14,717.33,706.45,717.33
2008-06-12,905001,TUNINDEX,3003.91,3004.81,-0.03,3006.95,2990.92,3006.95
2008-06-12,905002,INDSF,2034.52,2034.36,0.01,2037.8,2024.38,2037.29
2008-06-12,905003,INDBQ,1867.31,1873.13,-0.31,1875.96,1859.54,1875.96
2008-06-12,905005,INSFI,2824.25,2750.38,2.69,2827.66,2747.72,2747.72
2008-06-12,905008,INDSC,2216.09,2218.01,-0.09,2217.63,2207.21,2212.84
2008-06-12,905013,INBCO,1817.93,1825.79,-0.43,1825.37,1812.29,1825.37
2008-06-12,905014,INAUE,1366.59,1350.28,1.21,1368.36,1348.04,1354.08
2008-06-12,905017,INDIN,809.49,799.8,1.21,810.82,794.62,794.62
2008-06-12,905018,INBMC,716.17,710.7,0.77,716.17,707.86,708.34
2008-06-13,905001,TUNINDEX,2997.61,3003.91,-0.21,3005.75,2989.64,2999.31
2008-06-13,905002,INDSF,2030.95,2034.52,-0.18,2038.41,2022.32,2033.11
2008-06-13,905003,INDBQ,1857.43,1867.31,-0.53,1867.62,1848.89,1865.75
2008-06-13,905005,INSFI,2888.46,2824.25,2.27,2920.69,2857.69,2857.69
2008-06-13,905008,INDSC,2212.02,2216.09,-0.18,2216.6,2206.26,2211.43
2008-06-13,905013,INBCO,1812.72,1817.93,-0.29,1819.86,1807.51,1807.98
2008-06-13,905014,INAUE,1378.29,1366.59,0.86,1389.75,1370.7,1370.7
2008-06-13,905017,INDIN,802.79,809.49,-0.83,810.23,802.59,807.11
2008-06-13,905018,INBMC,711.34,716.17,-0.67,711.34,706.2,708.56
2008-06-16,905001,TUNINDEX,2997.24,2997.61,-0.01,3001.85,2973.48,2973.48
2008-06-16,905002,INDSF,2029.99,2030.95,-0.05,2035.25,2010.93,2010.93
2008-06-16,905003,INDBQ,1852.9,1857.43,-0.24,1861.81,1837.5,1837.5
2008-06-16,905005,INSFI,2881.49,2888.46,-0.24,2881.49,2852.82,2861.52
2008-06-16,905008,INDSC,2205.13,2212.02,-0.31,2210.28,2192.05,2193.34
2008-06-16,905013,INBCO,1820.63,1812.72,0.44,1821.9,1809.09,1811.09
2008-06-16,905014,INAUE,1369.86,1378.29,-0.61,1387.4,1361.9,1387.4
2008-06-16,905017,INDIN,792.49,802.79,-1.28,805.99,790.87,802.31
2008-06-16,905018,INBMC,702.95,711.34,-1.18,715.48,700.88,715.48
2008-06-17,905001,TUNINDEX,2985.6,2997.24,-0.39,2998.4,2978.63,2992.88
2008-06-17,905002,INDSF,2014.58,2029.99,-0.76,2033.2,2013.57,2026.87
2008-06-17,905003,INDBQ,1830.11,1852.9,-1.23,1851.94,1829.59,1849.45
2008-06-17,905005,INSFI,2871.03,2881.49,-0.36,2873.02,2841.78,2853.57
2008-06-17,905008,INDSC,2208.64,2205.13,0.16,2209.8,2186.53,2193.06
2008-06-17,905013,INBCO,1831.74,1820.63,0.61,1831.74,1814.24,1814.39
2008-06-17,905014,INAUE,1361.62,1369.86,-0.6,1363.67,1345.69,1363.67
2008-06-17,905017,INDIN,789.46,792.49,-0.38,796.06,789.03,796.06
2008-06-17,905018,INBMC,702.03,702.95,-0.13,707.5,701.49,707.5
2008-06-18,905001,TUNINDEX,3014.46,2985.6,0.97,3014.7,2987.79,2997.95
2008-06-18,905002,INDSF,2038.4,2014.58,1.18,2038.4,2015.32,2025.92
2008-06-18,905003,INDBQ,1846.96,1830.11,0.92,1846.96,1829.86,1842.51
2008-06-18,905005,INSFI,2926.86,2871.03,1.94,2926.86,2859.49,2859.49
2008-06-18,905008,INDSC,2202.33,2208.64,-0.29,2208.64,2185.37,2185.37
2008-06-18,905013,INBCO,1852.07,1831.74,1.11,1859.8,1834.4,1836.25
2008-06-18,905014,INAUE,1383.22,1361.62,1.59,1383.22,1351.42,1361.62
2008-06-18,905017,INDIN,791.75,789.46,0.29,795.79,784.1,787.93
2008-06-18,905018,INBMC,707.69,702.03,0.81,712.76,696.56,703.5
2008-06-19,905001,TUNINDEX,3027.5,3014.46,0.43,3027.5,3005.54,3009.14
2008-06-19,905002,INDSF,2049.64,2038.4,0.55,2049.64,2033.17,2035.24
2008-06-19,905003,INDBQ,1854.5,1846.96,0.41,1854.5,1838.62,1843.97
2008-06-19,905005,INSFI,3024.26,2926.86,3.33,3024.26,2917.76,2917.76
2008-06-19,905008,INDSC,2188.4,2202.33,-0.63,2199.16,2178.48,2184.22
2008-06-19,905013,INBCO,1864.11,1852.07,0.65,1864.11,1844.86,1852.07
2008-06-19,905014,INAUE,1433.06,1383.22,3.6,1433.06,1369.95,1377.03
2008-06-19,905017,INDIN,780.27,791.75,-1.45,792.33,775.28,791.76
2008-06-19,905018,INBMC,690.62,707.69,-2.41,705.87,690.62,705.14
2008-06-20,905001,TUNINDEX,3032.71,3027.5,0.17,3032.71,3010.99,3030.41
2008-06-20,905002,INDSF,2052.85,2049.64,0.16,2052.85,2033.93,2049.11
2008-06-20,905003,INDBQ,1861.0,1854.5,0.35,1861.0,1840.1,1851.68
2008-06-20,905005,INSFI,3014.84,3024.26,-0.31,3126.93,3014.84,3075.1
2008-06-20,905008,INDSC,2175.76,2188.4,-0.58,2187.13,2160.82,2186.84
2008-06-20,905013,INBCO,1877.76,1864.11,0.73,1884.32,1862.91,1884.32
2008-06-20,905014,INAUE,1499.98,1433.06,4.67,1499.98,1456.06,1459.6
2008-06-20,905017,INDIN,779.04,780.27,-0.16,780.28,768.93,779.85
2008-06-20,905018,INBMC,689.82,690.62,-0.12,693.13,684.02,691.8
2008-06-23,905001,TUNINDEX,3034.9,3032.71,0.07,3035.33,3015.27,3029.83
2008-06-23,905002,INDSF,2054.82,2052.85,0.1,2054.82,2036.8,2050.39
2008-06-23,905003,INDBQ,1866.11,1861.0,0.27,1866.11,1847.81,1858.7
2008-06-23,905005,INSFI,2997.57,3014.84,-0.57,3009.86,2959.95,3009.86
2008-06-23,905008,INDSC,2208.23,2175.76,1.49,2215.99,2181.75,2182.61
2008-06-23,905013,INBCO,1866.06,1877.76,-0.62,1873.25,1863.42,1870.59
2008-06-23,905014,INAUE,1459.9,1499.98,-2.67,1492.01,1459.9,1492.01
2008-06-23,905017,INDIN,776.61,779.04,-0.31,780.04,774.61,780.04
2008-06-23,905018,INBMC,686.72,689.82,-0.45,691.1,686.72,691.1
2008-06-24,905001,TUNINDEX,3029.8,3034.9,-0.17,3036.28,3021.57,3035.28
2008-06-24,905002,INDSF,2048.39,2054.82,-0.31,2054.8,2041.43,2054.8
2008-06-24,905003,INDBQ,1860.61,1866.11,-0.29,1866.09,1854.15,1866.09
2008-06-24,905005,INSFI,3001.01,2997.57,0.11,3015.74,2968.52,2968.52
2008-06-24,905008,INDSC,2225.22,2208.23,0.77,2233.45,2205.01,2222.56
2008-06-24,905013,INBCO,1858.26,1866.06,-0.42,1862.3,1848.08,1861.96
2008-06-24,905014,INAUE,1436.9,1459.9,-1.58,1456.36,1431.59,1454.59
2008-06-24,905017,INDIN,778.53,776.61,0.25,778.53,768.35,776.61
2008-06-24,905018,INBMC,692.08,686.72,0.78,692.08,683.56,686.72
2008-06-25,905001,TUNINDEX,3030.53,3029.8,0.02,3034.94,3020.05,3028.9
2008-06-25,905002,INDSF,2053.09,2048.39,0.23,2055.64,2040.81,2047.98
2008-06-25,905003,INDBQ,1861.86,1860.61,0.07,1865.49,1851.32,1860.18
2008-06-25,905005,INSFI,3038.98,3001.01,1.27,3038.98,3001.01,3001.01
2008-06-25,905008,INDSC,2215.93,2225.22,-0.42,2221.1,2197.3,2221.1
2008-06-25,905013,INBCO,1854.19,1858.26,-0.22,1864.45,1851.71,1858.26
2008-06-25,905014,INAUE,1465.79,1436.9,2.01,1467.6,1436.9,1436.9
2008-06-25,905017,INDIN,775.98,778.53,-0.33,781.8,773.32,775.85
2008-06-25,905018,INBMC,692.32,692.08,0.03,699.68,690.52,694.94
2008-06-26,905001,TUNINDEX,3035.5,3030.53,0.16,3035.5,3012.2,3027.41
2008-06-26,905002,INDSF,2057.6,2053.09,0.22,2057.6,2035.89,2047.23
2008-06-26,905003,INDBQ,1866.4,1861.86,0.24,1866.4,1844.09,1856.22
2008-06-26,905005,INSFI,3076.85,3038.98,1.25,3076.85,3027.45,3027.45
2008-06-26,905008,INDSC,2212.35,2215.93,-0.16,2212.35,2192.52,2198.05
2008-06-26,905013,INBCO,1872.84,1854.19,1.01,1876.31,1864.96,1865.77
2008-06-26,905014,INAUE,1494.24,1465.79,1.94,1500.61,1465.79,1465.79
2008-06-26,905017,INDIN,772.04,775.98,-0.51,777.13,766.48,777.13
2008-06-26,905018,INBMC,688.06,692.32,-0.62,697.55,684.8,697.55
2008-06-27,905001,TUNINDEX,3059.63,3035.5,0.79,3060.26,3033.68,3033.68
2008-06-27,905002,INDSF,2077.67,2057.6,0.98,2077.67,2057.33,2057.33
2008-06-27,905003,INDBQ,1887.39,1866.4,1.12,1887.39,1866.57,1866.57
2008-06-27,905005,INSFI,3125.84,3076.85,1.59,3125.84,3066.38,3066.38
2008-06-27,905008,INDSC,2248.7,2212.35,1.64,2248.7,2199.45,2199.45
2008-06-27,905013,INBCO,1876.29,1872.84,0.18,1876.29,1854.41,1872.84
2008-06-27,905014,INAUE,1536.91,1494.24,2.86,1536.91,1489.51,1494.24
2008-06-27,905017,INDIN,773.33,772.04,0.17,781.32,771.37,778.75
2008-06-27,905018,INBMC,686.94,688.06,-0.16,697.0,684.45,696.64
2008-06-30,905001,TUNINDEX,3057.79,3059.63,-0.06,3070.66,3046.58,3055.19
2008-06-30,905002,INDSF,2070.16,2077.67,-0.36,2079.82,2064.34,2073.45
2008-06-30,905003,INDBQ,1878.36,1887.39,-0.48,1890.99,1874.23,1883.93
2008-06-30,905005,INSFI,3147.36,3125.84,0.69,3150.1,3104.28,3104.28
2008-06-30,905008,INDSC,2265.03,2248.7,0.73,2305.31,2230.16,2248.7
2008-06-30,905013,INBCO,1889.16,1876.29,0.69,1891.42,1877.46,1877.46
2008-06-30,905014,INAUE,1558.3,1536.91,1.39,1580.67,1534.88,1535.55
2008-06-30,905017,INDIN,780.98,773.33,0.99,781.35,763.4,766.02
2008-06-30,905018,INBMC,690.9,686.94,0.58,691.37,677.03,680.38
2008-07-01,905001,TUNINDEX,3042.44,3057.79,-0.5,3061.77,3037.14,3053.08
2008-07-01,905002,INDSF,2061.14,2070.16,-0.44,2079.17,2061.14,2070.48
2008-07-01,905003,INDBQ,1873.31,1878.36,-0.27,1888.77,1871.74,1887.4
2008-07-01,905005,INSFI,3148.74,3147.36,0.04,3154.82,3128.72,3154.82
2008-07-01,905008,INDSC,2223.72,2265.03,-1.82,2262.76,2215.08,2250.13
2008-07-01,905013,INBCO,1885.56,1889.16,-0.19,1890.18,1865.22,1890.18
2008-07-01,905014,INAUE,1534.39,1558.3,-1.53,1561.42,1534.39,1561.42
2008-07-01,905017,INDIN,774.43,780.98,-0.84,792.71,763.4,792.71
2008-07-01,905018,INBMC,690.55,690.9,-0.05,705.99,680.69,705.99
2008-07-01,905020,INDMB,1642.25,1643.37,-0.07,1643.37,1635.12,1643.37
2008-07-02,905001,TUNINDEX,3032.16,3042.44,-0.34,3043.33,3026.37,3039.14
2008-07-02,905002,INDSF,2053.04,2061.14,-0.39,2062.34,2051.08,2057.5
2008-07-02,905003,INDBQ,1863.51,1873.31,-0.52,1875.0,1863.51,1870.52
2008-07-02,905005,INSFI,3125.58,3148.74,-0.74,3143.48,3124.51,3125.52
2008-07-02,905008,INDSC,2265.71,2223.72,1.89,2265.71,2235.91,2253.51
2008-07-02,905013,INBCO,1875.39,1885.56,-0.54,1879.79,1857.67,1875.37
2008-07-02,905014,INAUE,1521.45,1534.39,-0.84,1543.23,1517.53,1542.35
2008-07-02,905017,INDIN,768.78,774.43,-0.73,780.19,764.47,773.94
2008-07-02,905018,INBMC,687.93,690.55,-0.38,698.58,685.06,697.09
2008-07-02,905020,INDMB,1609.33,1642.25,-2.0,1631.93,1607.27,1631.93
2008-07-03,905001,TUNINDEX,3040.05,3032.16,0.26,3047.17,3030.48,3034.47
2008-07-03,905002,INDSF,2057.43,2053.04,0.21,2063.88,2050.46,2052.02
2008-07-03,905003,INDBQ,1867.09,1863.51,0.19,1874.14,1862.7,1863.51
2008-07-03,905005,INSFI,3140.99,3125.58,0.49,3140.99,3090.65,3101.3
2008-07-03,905008,INDSC,2267.86,2265.71,0.09,2277.13,2259.25,2267.36
2008-07-03,905013,INBCO,1878.55,1875.39,0.17,1879.17,1860.69,1879.17
2008-07-03,905014,INAUE,1541.82,1521.45,1.34,1554.21,1537.38,1541.43
2008-07-03,905017,INDIN,778.78,768.78,1.3,778.78,765.44,766.07
2008-07-03,905018,INBMC,697.64,687.93,1.41,698.89,685.19,687.12
2008-07-03,905020,INDMB,1616.47,1609.33,0.44,1631.93,1616.47,1629.96
2008-07-04,905001,TUNINDEX,3039.83,3040.05,-0.01,3044.96,3032.12,3041.32
2008-07-04,905002,INDSF,2055.99,2057.43,-0.07,2061.65,2052.54,2057.53
2008-07-04,905003,INDBQ,1866.56,1867.09,-0.03,1872.54,1861.84,1866.92
2008-07-04,905005,INSFI,3118.66,3140.99,-0.71,3147.06,3106.21,3147.06
2008-07-04,905008,INDSC,2277.6,2267.86,0.43,2279.97,2247.14,2263.47
2008-07-04,905013,INBCO,1876.75,1878.55,-0.1,1884.24,1864.52,1881.39
2008-07-04,905014,INAUE,1549.29,1541.82,0.48,1556.91,1545.57,1556.91
2008-07-04,905017,INDIN,778.05,778.78,-0.09,784.03,775.85,784.03
2008-07-04,905018,INBMC,696.71,697.64,-0.13,702.65,692.12,702.65
2008-07-04,905020,INDMB,1623.84,1616.47,0.46,1623.84,1615.44,1620.6
2008-07-07,905001,TUNINDEX,3046.59,3039.83,0.22,3046.59,3035.61,3035.76
2008-07-07,905002,INDSF,2062.97,2055.99,0.34,2062.97,2051.67,2051.67
2008-07-07,905003,INDBQ,1874.01,1866.56,0.4,1874.01,1861.42,1861.78
2008-07-07,905005,INSFI,3131.66,3118.66,0.42,3153.38,3113.45,3124.25
2008-07-07,905008,INDSC,2277.02,2277.6,-0.03,2277.02,2243.54,2275.94
2008-07-07,905013,INBCO,1876.43,1876.75,-0.02,1881.69,1876.15,1878.08
2008-07-07,905014,INAUE,1557.86,1549.29,0.55,1566.99,1549.06,1550.18
2008-07-07,905017,INDIN,775.7,778.05,-0.3,777.26,766.65,777.26
2008-07-07,905018,INBMC,693.84,696.71,-0.41,698.58,687.37,698.58
2008-07-07,905020,INDMB,1627.09,1623.84,0.2,1635.34,1623.84,1623.84
2008-07-08,905001,TUNINDEX,3024.56,3046.59,-0.72,3046.8,3023.92,3046.42
2008-07-08,905002,INDSF,2048.38,2062.97,-0.71,2062.66,2046.74,2062.66
2008-07-08,905003,INDBQ,1863.75,1874.01,-0.55,1873.92,1861.04,1873.92
2008-07-08,905005,INSFI,3065.6,3131.66,-2.11,3136.19,3065.6,3126.34
2008-07-08,905008,INDSC,2258.63,2277.02,-0.81,2283.17,2258.63,2277.02
2008-07-08,905013,INBCO,1853.09,1876.43,-1.24,1878.93,1853.09,1878.93
2008-07-08,905014,INAUE,1539.49,1557.86,-1.18,1564.94,1539.49,1564.94
2008-07-08,905017,INDIN,772.56,775.7,-0.4,779.26,770.69,776.28
2008-07-08,905018,INBMC,692.35,693.84,-0.21,694.65,688.98,694.59
2008-07-08,905020,INDMB,1631.63,1627.09,0.28,1631.63,1614.71,1626.06
2008-07-09,905001,TUNINDEX,3000.87,3024.56,-0.78,3030.51,2997.56,3030.51
2008-07-09,905002,INDSF,2031.38,2048.38,-0.83,2054.88,2029.85,2054.88
2008-07-09,905003,INDBQ,1853.56,1863.75,-0.55,1869.33,1846.42,1869.33
2008-07-09,905005,INSFI,2997.24,3065.6,-2.23,3061.55,2997.24,3061.55
2008-07-09,905008,INDSC,2228.46,2258.63,-1.34,2258.63,2221.17,2258.63
2008-07-09,905013,INBCO,1844.77,1853.09,-0.45,1860.32,1839.23,1860.32
2008-07-09,905014,INAUE,1503.96,1539.49,-2.31,1536.79,1503.96,1536.79
2008-07-09,905017,INDIN,766.11,772.56,-0.83,773.17,763.73,769.33
2008-07-09,905018,INBMC,684.91,692.35,-1.07,688.18,678.91,688.18
2008-07-09,905020,INDMB,1629.54,1631.63,-0.13,1637.79,1621.32,1621.32
2008-07-10,905001,TUNINDEX,2964.11,3000.87,-1.22,2990.02,2957.29,2989.13
2008-07-10,905002,INDSF,2004.76,2031.38,-1.31,2024.84,2002.23,2023.76
2008-07-10,905003,INDBQ,1832.27,1853.56,-1.15,1847.42,1831.17,1847.14
2008-07-10,905005,INSFI,2965.28,2997.24,-1.07,2986.06,2940.24,2961.54
2008-07-10,905008,INDSC,2198.44,2228.46,-1.35,2229.34,2186.5,2222.58
2008-07-10,905013,INBCO,1815.08,1844.77,-1.61,1833.5,1784.65,1833.5
2008-07-10,905014,INAUE,1478.86,1503.96,-1.67,1506.19,1478.86,1506.19
2008-07-10,905017,INDIN,751.11,766.11,-1.96,762.01,744.86,762.01
2008-07-10,905018,INBMC,669.96,684.91,-2.18,679.61,665.79,679.61
2008-07-10,905020,INDMB,1635.73,1629.54,0.38,1635.73,1619.22,1624.38
2008-07-11,905001,TUNINDEX,2981.15,2964.11,0.57,2981.63,2954.92,2955.8
2008-07-11,905002,INDSF,2020.74,2004.76,0.8,2021.55,2002.59,2002.66
2008-07-11,905003,INDBQ,1844.5,1832.27,0.67,1844.5,1830.72,1830.72
2008-07-11,905005,INSFI,3024.12,2965.28,1.98,3039.66,2933.97,2965.07
2008-07-11,905008,INDSC,2228.53,2198.44,1.37,2228.53,2187.89,2214.75
2008-07-11,905013,INBCO,1796.42,1815.08,-1.03,1796.42,1772.91,1784.82
